name,datetime,tempmax,tempmin,temp,feelslike,precip,windspeed,winddir,sealevelpressure,cloudcover,season
cairo,2025-02-06,15.0,12.0,13.3,13.3,,31.7,296.5,1017.9,71.7,Winter
cairo,2025-02-07,15.0,12.0,13.4,13.4,,18.4,311.3,1020.9,67.8,Winter
cairo,2025-02-08,16.0,11.0,13.3,13.3,,22.3,2.9,1021.7,69.6,Winter
cairo,2025-02-09,16.0,12.0,13.8,13.8,,33.5,265.9,1019.7,64.8,Winter
cairo,2025-02-10,17.5,11.1,14.2,14.2,,18.4,289.5,1018.7,42.7,Winter
cairo,2025-02-11,17.0,10.0,13.7,13.7,,18.4,309.1,1019.7,38.5,Winter
cairo,2025-02-12,17.0,10.1,13.6,13.6,,22.3,318.9,1022.3,35.9,Winter
cairo,2025-02-13,17.0,11.0,13.7,13.7,,24.1,346.4,1023.7,46.2,Winter
cairo,2025-02-14,19.0,8.8,13.8,13.7,,20.5,49.7,1020.8,32.7,Winter
cairo,2025-02-15,19.1,9.0,14.7,14.6,,27.7,28.3,1014.5,6.6,Winter
cairo,2025-02-16,20.0,12.0,15.9,15.9,,11.2,323.5,1015.5,32.5,Winter
cairo,2025-02-17,22.0,12.0,17.9,17.9,,18.4,168.8,1016.3,7.3,Winter
cairo,2025-02-18,23.0,14.0,18.6,18.6,,16.6,275.5,1017.4,18.1,Winter
cairo,2025-02-19,20.8,14.9,17.2,17.2,,18.4,338.0,1016.7,57.8,Winter
cairo,2025-02-20,19.0,13.0,15.6,15.6,,25.9,305.3,1018.7,52.6,Winter
cairo,2025-02-21,16.0,11.0,13.6,13.6,,18.4,318.2,1020.6,62.2,Winter
cairo,2025-02-22,16.0,10.0,12.6,12.6,,22.3,323.9,1021.3,46.1,Winter
cairo,2025-02-23,14.0,9.0,11.8,11.5,,33.5,18.0,1023.9,50.4,Winter
cairo,2025-02-24,14.1,8.0,11.2,10.9,,29.5,20.1,1025.7,61.2,Winter
cairo,2025-02-25,15.3,7.0,11.4,11.1,,24.1,40.4,1024.6,55.1,Winter
cairo,2025-02-26,18.0,9.0,13.3,12.9,,29.5,49.0,1022.1,57.9,Winter
cairo,2025-02-27,20.0,10.0,14.9,14.8,,31.7,48.0,1022.6,13.0,Winter
cairo,2025-02-28,20.0,10.0,15.4,15.3,,16.6,29.0,1020.4,18.7,Winter
cairo,2025-03-01,21.0,13.0,16.6,16.6,,18.4,345.8,1021.0,31.5,Spring
cairo,2025-03-02,22.0,11.0,16.5,16.5,,27.7,46.0,1021.0,43.7,Spring
cairo,2025-03-03,22.0,11.0,16.6,16.6,,25.9,22.0,1013.7,61.7,Spring
cairo,2025-03-04,20.0,13.0,16.5,16.5,,24.1,9.4,1011.2,42.1,Spring
cairo,2025-03-05,20.1,13.0,16.3,16.3,,22.3,334.6,1015.0,50.2,Spring
cairo,2025-03-06,21.0,13.8,16.7,16.7,,24.1,7.3,1016.3,49.7,Spring
cairo,2025-03-07,21.0,13.0,16.8,16.8,,16.6,333.2,1016.1,35.0,Spring
cairo,2025-03-08,22.0,14.0,17.8,17.8,,18.4,324.2,1014.5,39.6,Spring
cairo,2025-03-09,23.0,15.0,19.0,19.0,,18.4,21.9,1015.0,25.8,Spring
cairo,2025-03-10,25.0,16.0,20.5,20.5,,18.4,47.1,1018.1,12.9,Spring
cairo,2025-03-11,26.0,14.0,19.9,19.9,,24.1,47.3,1019.6,0.0,Spring
cairo,2025-03-12,28.0,14.0,20.2,20.1,,27.7,45.5,1016.9,18.9,Spring
cairo,2025-03-13,30.0,16.0,23.5,23.0,,14.8,13.0,1013.4,63.8,Spring
cairo,2025-03-14,30.9,19.0,24.7,24.1,,22.3,24.9,1015.6,26.8,Spring
cairo,2025-03-15,30.0,17.8,23.4,23.1,,29.5,37.5,1017.8,0.0,Spring
cairo,2025-03-16,35.0,17.8,25.3,24.6,,18.4,54.6,1016.0,0.0,Spring
cairo,2025-03-17,34.0,20.0,27.0,26.2,,18.4,345.8,1012.1,16.2,Spring
cairo,2025-03-18,27.0,18.0,21.9,21.8,,22.3,326.9,1012.6,28.7,Spring
cairo,2025-03-19,23.5,14.9,18.5,18.5,,30.6,316.9,1016.8,36.8,Spring
cairo,2025-03-20,18.6,13.0,15.0,15.0,,37.1,299.9,1020.4,69.7,Spring
cairo,2025-03-21,18.3,12.4,14.9,14.9,,20.5,294.0,1021.1,60.6,Spring
cairo,2025-03-22,19.0,11.2,15.3,15.3,,22.3,332.6,1022.3,53.3,Spring
cairo,2025-03-23,21.3,10.3,16.1,16.1,,31.7,35.7,1025.5,11.3,Spring
cairo,2025-03-24,25.0,11.2,18.5,18.5,,31.7,52.1,1025.6,0.0,Spring
cairo,2025-03-25,29.1,13.6,21.5,21.1,,27.7,53.3,1021.4,0.0,Spring
cairo,2025-03-26,31.8,15.9,23.6,23.2,,22.3,43.0,1014.0,28.5,Spring
cairo,2025-03-27,35.8,17.3,27.1,26.0,,18.4,190.6,1008.3,66.2,Spring
cairo,2025-03-28,29.0,17.8,24.4,24.1,,25.9,296.5,1007.7,54.5,Spring
cairo,2025-03-29,23.8,14.1,19.4,19.4,,18.4,1.8,1011.6,27.0,Spring
cairo,2025-03-30,27.0,14.2,21.9,21.8,,16.6,139.4,1010.2,6.5,Spring
cairo,2025-03-31,31.3,18.6,26.1,25.2,,29.5,146.1,1008.3,29.6,Spring
cairo,2025-04-01,26.8,18.9,22.8,22.8,,27.7,304.5,1005.6,48.7,Spring
cairo,2025-04-02,27.8,18.0,23.1,23.0,,20.5,278.1,1013.3,1.0,Spring
cairo,2025-04-03,27.7,15.4,21.6,21.5,,25.9,20.0,1014.8,1.6,Spring
cairo,2025-04-04,24.3,15.9,19.6,19.6,,20.5,8.4,1013.9,24.4,Spring
cairo,2025-04-05,28.3,14.0,22.0,21.7,,22.3,53.3,1010.8,0.0,Spring
cairo,2025-04-06,31.7,18.0,22.9,22.7,,24.1,359.2,1008.1,40.5,Spring
cairo,2025-04-07,29.0,14.1,22.0,21.8,,27.7,57.6,1012.1,47.6,Spring
cairo,2025-04-08,36.0,17.6,26.3,25.5,,29.5,255.1,1008.8,37.2,Spring
cairo,2025-04-09,25.0,17.1,20.4,20.4,,22.3,353.5,1014.3,51.9,Spring
cairo,2025-04-10,21.0,15.0,17.6,17.6,,27.7,326.8,1017.5,54.2,Spring
cairo,2025-04-11,21.0,13.8,17.2,17.2,,29.5,297.3,1015.2,35.1,Spring
cairo,2025-04-12,23.0,14.0,18.4,18.4,,22.3,335.3,1014.7,24.5,Spring
cairo,2025-04-13,23.0,15.0,18.1,18.1,,31.7,318.5,1015.0,43.6,Spring
cairo,2025-04-14,23.0,14.0,18.3,18.3,,20.5,323.7,1019.4,29.2,Spring
cairo,2025-04-15,23.0,14.8,19.0,19.0,,25.9,8.8,1019.6,34.8,Spring
cairo,2025-04-16,26.0,15.0,19.9,19.9,,33.5,44.9,1018.9,0.0,Spring
cairo,2025-04-17,29.0,15.0,21.3,21.1,,29.5,37.6,1016.3,45.1,Spring
cairo,2025-04-18,29.0,16.0,22.2,21.9,,25.9,23.2,1014.2,17.1,Spring
cairo,2025-04-19,31.0,16.0,23.4,22.9,,22.3,26.9,1013.1,0.6,Spring
cairo,2025-04-20,31.0,17.0,24.5,23.8,,18.4,7.4,1012.0,1.1,Spring
cairo,2025-04-21,37.0,20.0,28.0,26.8,,14.8,65.1,1009.8,61.8,Spring
